pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge
GOBP_STRESS_FIBER_ASSEMBLY,0.38632021398547955,0.7837852531806918,0.2671486134402787,1.0468374096290638,1010,19,
GOBP_SYNAPTIC_VESICLE_TRANSPORT,0.36799761620977356,0.7837852531806918,-0.41305529421177145,-1.0890339520445518,2469,10,
GOBP_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION,0.36504680087190666,0.7837852531806918,-0.3127692054740456,-1.086199131867647,2846,27,
GOBP_T_CELL_DIFFERENTIATION_IN_THYMUS,0.3708283671036949,0.7837852531806918,-0.4115253944236852,-1.0850003206257095,2488,10,
GOBP_UNSATURATED_FATTY_ACID_METABOLIC_PROCESS,0.36201318154583584,0.7837852531806918,-0.27480561674981363,-1.0774646951065527,3020,47,
GOBP_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,0.3890538820534578,0.7841696214163726,-0.3655281043091265,-1.066960087439327,2750,14,
GOBP_POSITIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION,0.38914270357430797,0.7841696214163726,-0.33264358720125586,-1.0705211153264047,2895,20,
GOBP_RIBOSOMAL_LARGE_SUBUNIT_ASSEMBLY,0.3884964682139253,0.7841696214163726,-0.384395778787709,-1.070078756684565,2694,12,
GOBP_XENOBIOTIC_CATABOLIC_PROCESS,0.38960071513706795,0.7843019431611267,-0.40523106218122085,-1.0684051053759613,2614,10,
GOBP_CHROMOSOME_LOCALIZATION,0.39006802721088435,0.7844527026102192,-0.33877473415274884,-1.0601974410914534,2866,18,
GOBP_C4_DICARBOXYLATE_TRANSPORT,0.3944322344322344,0.7876823542757608,-0.3940931229176077,-1.0676165538393803,2691,11,
GOBP_CYTOCHROME_COMPLEX_ASSEMBLY,0.394034987094924,0.7876823542757608,-0.3726421287489732,-1.0634710336034274,2747,13,
GOBP_MITOTIC_METAPHASE_CHROMOSOME_ALIGNMENT,0.39270516717325227,0.7876823542757608,0.3291388701724012,1.0310759136254912,1291,10,
GOBP_NITROGEN_COMPOUND_TRANSPORT,0.3933373469797311,0.7876823542757608,-0.20434593365096812,-1.0369598989645021,3919,460,
GOBP_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,0.3943682955899881,0.7876823542757608,-0.40379947641256386,-1.0646306821227591,2646,10,
GOBP_REGULATION_OF_CATALYTIC_ACTIVITY,0.39419813902572526,0.7876823542757608,-0.23520892539513258,-1.0497904887935177,3600,101,
GOBP_RESPONSE_TO_OXYGEN_LEVELS,0.39351593068753493,0.7876823542757608,-0.24238885976770294,-1.0540059604266345,3519,85,
GOBP_HORMONE_BIOSYNTHETIC_PROCESS,0.39483139856274185,0.7876925805657894,-0.34940675681642547,-1.0578547597395098,2856,16,
GOBP_ACTIN_FILAMENT_BASED_PROCESS,0.3986279683377309,0.7885620443330832,-0.22447642484343108,-1.0465680243523223,3776,143,
GOBP_APOPTOTIC_PROCESS,0.3967259498787389,0.7885620443330832,-0.2087147903111203,-1.0408555820531122,3925,325,
GOBP_EPIDERMIS_DEVELOPMENT,0.39700736092675276,0.7885620443330832,-0.27300236233217656,-1.0531925210941016,3289,43,
GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION,0.3963500233972859,0.7885620443330832,0.2313430948717279,1.0307948132612177,846,29,
GOBP_MRNA_EXPORT_FROM_NUCLEUS,0.39744045503021685,0.7885620443330832,0.2865422514022921,1.032124052136337,1117,15,
GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS,0.3969788519637462,0.7885620443330832,-0.27190568155519707,-1.052516815416257,3284,44,
GOBP_REGULATION_OF_MUSCLE_HYPERTROPHY,0.39880390305319485,0.7885620443330832,0.31844100703819395,1.032471172818918,1266,11,
GOBP_TELOMERE_ORGANIZATION,0.3980938416422287,0.7885620443330832,-0.27821651105302647,-1.0549700506737338,3257,40,
GOBP_TISSUE_REMODELING,0.39881752217145927,0.7885620443330832,-0.3295322880957366,-1.0605082621805557,2967,20,
GOBP_CELLULAR_RESPONSE_TO_XENOBIOTIC_STIMULUS,0.40023134759976864,0.7889375124054927,-0.25313532866666955,-1.048508250231371,3459,63,
GOBP_REGULATION_OF_AEROBIC_RESPIRATION,0.4005860805860806,0.7889375124054927,-0.3920424743774358,-1.0620612518047092,2733,11,
GOBP_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS,0.39943579563264026,0.7889375124054927,-0.22040202334250497,-1.0437791658123474,3822,165,
GOBP_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY,0.39992890152861715,0.7889375124054927,0.28588510690272934,1.0297570202574131,1124,15,
GOBP_CELLULAR_RESPONSE_TO_STRESS,0.4016723755792867,0.7890939949274395,-0.2073704485789395,-1.0388559634923378,3986,351,
GOBP_GRANULOCYTE_CHEMOTAXIS,0.40378006872852235,0.7890939949274395,0.2433191866695284,1.0244905717203387,939,24,
GOBP_MULTICELLULAR_ORGANISMAL_RESPONSE_TO_STRESS,0.40417246175243393,0.7890939949274395,-0.35277468638037907,-1.0517248545069209,2905,15,
GOBP_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,0.40363319646634316,0.7890939949274395,-0.2855955825781979,-1.0525235540339797,3243,35,
GOBP_RESPONSE_TO_TYPE_I_INTERFERON,0.4044994040524434,0.7890939949274395,-0.4002989082046733,-1.055401318201603,2714,10,
GOBP_RESPONSE_TO_VITAMIN,0.4039268788083954,0.7890939949274395,-0.33122154036856744,-1.051870316142182,2982,19,
GOBP_RNA_TEMPLATED_DNA_BIOSYNTHETIC_PROCESS,0.4046129788897576,0.7890939949274395,-0.31185505158449095,-1.0504690951400033,3104,24,
GOBP_SMOOTH_MUSCLE_CONTRACTION,0.4031585220500596,0.7890939949274395,-0.4008672114139554,-1.0568996684192058,2705,10,
GOBP_SYNAPTIC_VESICLE_EXOCYTOSIS,0.404502437625466,0.7890939949274395,-0.368918645350538,-1.0528447076116967,2820,13,
GOBP_TUBE_FORMATION,0.4033141605039715,0.7890939949274395,-0.34060419090534494,-1.0491079068317766,2944,17,
GOBP_ENDOTHELIAL_CELL_DEVELOPMENT,0.40574903261470424,0.790538319879916,-0.34660574988425596,-1.0493745043996978,2935,16,
GOBP_PROTEIN_TRANSMEMBRANE_TRANSPORT,0.4061767005473026,0.7906009974625685,-0.3116114965882709,-1.0496486915736791,3116,24,
GOBP_REGULATION_OF_LAMELLIPODIUM_ASSEMBLY,0.4070145665393862,0.7914612047784368,-0.3605607363304246,-1.052460563844783,2877,14,
GOBP_REGULATION_OF_HEMOPOIESIS,0.40788059701492535,0.7923744542593156,-0.2655126577116929,-1.0455148595728863,3415,48,
GOBP_PYRIMIDINE_NUCLEOBASE_METABOLIC_PROCESS,0.40828737095177486,0.792394616051066,-0.36031067580385334,-1.0517306484206328,2886,14,
GOBP_PROTEIN_METHYLATION,0.40966446802408946,0.7933334075137327,-0.3675969498088272,-1.0490727644646054,2856,13,
GOBP_REGULATION_OF_EXTENT_OF_CELL_GROWTH,0.4094187526516759,0.7933334075137327,-0.35997081736683545,-1.0507386169368622,2894,14,
GOBP_TRANSLATIONAL_ELONGATION,0.4099616858237548,0.7933334075137327,-0.29945314124184097,-1.0484416024498533,3209,28,
GOBP_INTERMEDIATE_FILAMENT_BASED_PROCESS,0.41142443962400577,0.7946255602013407,0.27684105616521515,1.0236784787373767,1137,16,
GOBP_POSITIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY,0.41124175509033556,0.7946255602013407,-0.36723775391543845,-1.0480476671969114,2867,13,
GOBP_RECEPTOR_INTERNALIZATION,0.4120641384576228,0.795092869475664,-0.2942392841897005,-1.0459951699361232,3237,30,
GOBP_POSITIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS,0.4132730015082956,0.7966564416731755,0.2668424973477437,1.0246013769366045,1095,18,
GOBP_LEUKOCYTE_MEDIATED_IMMUNITY,0.41372703707877834,0.7967633401931387,-0.2428797861491696,-1.0397896681260252,3670,77,
GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION,0.4149249903833825,0.7968061141548174,-0.29984915782953325,-1.0413298023763122,3235,27,
GOBP_GLYCEROLIPID_BIOSYNTHETIC_PROCESS,0.41445283938581523,0.7968061141548174,-0.27402572712380585,-1.044522135881509,3400,41,
GOBP_REGULATION_OF_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME,0.41494505494505496,0.7968061141548174,-0.3868458230820224,-1.0479832823480484,2831,11,
GOBP_REGULATION_OF_VIRAL_GENOME_REPLICATION,0.4161137440758294,0.7982834687212889,-0.3278944206690867,-1.0413042809554567,3072,19,
GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION,0.4176273707698029,0.7996524082076973,-0.28051721346850134,-1.0406215789727538,3368,36,
GOBP_POSITIVE_REGULATION_OF_AXONOGENESIS,0.4172893772893773,0.7996524082076973,-0.38613901880166246,-1.0460685167605388,2847,11,
GOBP_REGULATION_OF_PROTEIN_METABOLIC_PROCESS,0.418269714976332,0.8001159428111844,-0.20557846077464761,-1.0303563822108228,4152,357,
GOBP_ENERGY_RESERVE_METABOLIC_PROCESS,0.4186815983710868,0.8001381597933103,-0.2929877998486517,-1.0415462515002565,3289,30,
GOBP_ALDEHYDE_CATABOLIC_PROCESS,0.4266666666666667,0.800851330203443,-0.38342950282263427,-1.0387283122660098,2911,11,
GOBP_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION,0.42330016583747926,0.800851330203443,-0.3419737624460854,-1.035350820361164,3062,16,
GOBP_CYTOPLASMIC_MICROTUBULE_ORGANIZATION,0.42640047675804527,0.800851330203443,-0.3928339214358986,-1.0357196335538548,2861,10,
GOBP_DNA_REPLICATION,0.4202363367799114,0.800851330203443,-0.27515864955282565,-1.0374280837294754,3413,39,
GOBP_HEART_MORPHOGENESIS,0.4234258632362898,0.800851330203443,-0.32580869738467055,-1.034680586107221,3126,19,
GOBP_NEGATIVE_REGULATION_OF_MONOATOMIC_ION_TRANSPORT,0.4262353359402773,0.800851330203443,0.2795874748044689,1.0070729744376055,1198,15,
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_UBIQUITINATION,0.42606412382531783,0.800851330203443,-0.340741596891042,-1.0316203481485888,3082,16,
GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,0.4207107374856706,0.800851330203443,0.26037041973031516,1.020276662582969,1100,19,
GOBP_NERVOUS_SYSTEM_PROCESS,0.4241830065359477,0.800851330203443,-0.23044063476395008,-1.0349605281665522,3893,106,
GOBP_POSITIVE_REGULATION_OF_REGULATED_SECRETORY_PATHWAY,0.42613981762917935,0.800851330203443,0.32109513620989477,1.005877734085021,1401,10,
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_REMOVAL,0.425839552238806,0.800851330203443,0.22504405391468688,1.015612442796848,912,30,
GOBP_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE,0.42428098752863325,0.800851330203443,-0.29149577040936253,-1.0362422160748141,3333,30,
GOBP_REGULATION_OF_CELL_MATRIX_ADHESION,0.42432184510549076,0.800851330203443,-0.30982321618636327,-1.032865401681045,3237,23,
GOBP_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION,0.42586750788643535,0.800851330203443,-0.36239041501204927,-1.0342140071887969,2969,13,
GOBP_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,0.4229494017586853,0.800851330203443,-0.37370117274951353,-1.04030717394587,2933,12,
GOBP_SYNAPTIC_VESICLE_LOCALIZATION,0.4260805860805861,0.800851330203443,-0.38356062972604105,-1.0390835411309398,2907,11,
GOBP_TRANSCRIPTION_BY_RNA_POLYMERASE_III,0.4206593406593407,0.800851330203443,-0.3846761147184374,-1.0421054417279993,2870,11,
GOBP_TRNA_MODIFICATION,0.42627415380625083,0.800851330203443,-0.3037963058973258,-1.034740841521341,3286,25,
GOBP_VACUOLAR_ACIDIFICATION,0.4238310708898944,0.800851330203443,0.26454359796554905,1.0157742392211089,1123,18,
GOBP_RESPONSE_TO_RADIATION,0.4274800324111587,0.8016253140618257,-0.2500515401742783,-1.0333623602200563,3692,62,
GOBP_CELLULAR_RESPONSE_TO_LIGHT_STIMULUS,0.42878998609179414,0.802576013293536,-0.34670817178601165,-1.0336387944083638,3082,15,
GOBP_FOREBRAIN_DEVELOPMENT,0.42853601090864013,0.802576013293536,-0.2783374695698724,-1.0325354850411164,3456,36,
GOBP_POSITIVE_REGULATION_OF_CELL_KILLING,0.42948328267477204,0.8031216857501116,0.3200946713952367,1.0027436309258182,1412,10,
GOBP_GLIAL_CELL_PROLIFERATION,0.43130699088145896,0.8042763806463061,0.31984153410274696,1.0019506411309944,1418,10,
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY,0.43130779392338175,0.8042763806463061,0.29403883636814204,1.010048186490395,1305,13,
GOBP_RRNA_PROCESSING,0.4310364661221673,0.8042763806463061,-0.24668577189786048,-1.029310476555413,3746,66,
GOBP_INTESTINAL_ABSORPTION,0.43370067543547813,0.8043220331388732,0.27743937639039984,0.9993355324768949,1219,15,
GOBP_INTRACELLULAR_STEROL_TRANSPORT,0.433992673992674,0.8043220331388732,-0.38076241577688325,-1.0315030497202087,2961,11,
GOBP_MEMORY,0.432893604817895,0.8043220331388732,-0.36021854489649796,-1.0280157789734528,3018,13,
GOBP_NEGATIVE_REGULATION_OF_ENDOCYTOSIS,0.43228302929795465,0.8043220331388732,-0.33933296590817574,-1.0273556138214146,3127,16,
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION,0.43430915004949794,0.8043220331388732,-0.35273952729100544,-1.0296308066189948,3070,14,
GOBP_POSITIVE_REGULATION_OF_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION,0.4345511734817324,0.8043220331388732,-0.26810606630441103,-1.0289947176339629,3591,42,
GOBP_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,0.433803457688808,0.8043220331388732,-0.2434908988340831,-1.0289937173322394,3813,71,
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS,0.43402311206664873,0.8043220331388732,-0.31928136905367416,-1.0275185226868255,3229,20,
GOBP_INTRACELLULAR_ZINC_ION_HOMEOSTASIS,0.4354908461871126,0.8052281294321724,-0.36980074611855784,-1.029449188738656,3020,12,
GOBP_REGULATION_OF_CELL_PROJECTION_ORGANIZATION,0.435846341193402,0.8052281294321724,-0.23409514539737974,-1.027606328301223,3936,90,
GOBP_DEVELOPMENTAL_MATURATION,0.43672014260249553,0.8053538423084765,0.1995241625714655,1.0101625686533642,734,46,
GOBP_MEIOTIC_CHROMOSOME_SEGREGATION,0.43668057210965433,0.8053538423084765,-0.38886296106335194,-1.025250065124332,2930,10,
GOBP_POSITIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS,0.43901258470474347,0.8082415509647336,0.22268487160498657,1.0085342530470662,906,31,
GOBP_RUFFLE_ORGANIZATION,0.4390947095286147,0.8082415509647336,-0.36880874057748736,-1.026687649422692,3045,12,
GOBP_NEGATIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS,0.4401461693548387,0.8085565074274639,-0.28575546056875833,-1.026232534338779,3492,31,
GOBP_REGULATION_OF_MAP_KINASE_ACTIVITY,0.4401072705601907,0.8085565074274639,-0.38799500946374194,-1.022961682009644,2953,10,
GOBP_TEMPERATURE_HOMEOSTASIS,0.4404792579232157,0.8085565074274639,-0.29677606644071586,-1.0213609438582514,3418,26,
GOBP_ORGAN_GROWTH,0.44146520146520146,0.8096228786504015,-0.3782050132343274,-1.0245749275823497,3012,11,
GOBP_TERPENOID_METABOLIC_PROCESS,0.4419559537140724,0.8097799738537405,-0.27820504957388287,-1.0252867529823486,3551,35,
GOBP_POSITIVE_REGULATION_OF_PROTEIN_TRANSPORT,0.4432426145615259,0.8113937605389105,-0.24934246472646726,-1.0235443342853423,3810,60,
GOBP_ADIPOSE_TISSUE_DEVELOPMENT,0.44396240057845265,0.8119678305181398,0.2693502685037852,0.9959797037651374,1227,16,
GOBP_ANTIVIRAL_INNATE_IMMUNE_RESPONSE,0.4453507340946166,0.812195266317406,0.299248148203402,0.9954582290332092,1364,12,
GOBP_BLOOD_COAGULATION_FIBRIN_CLOT_FORMATION,0.4460667461263409,0.812195266317406,-0.3862079468154895,-1.018250032199922,2993,10,
GOBP_DICARBOXYLIC_ACID_CATABOLIC_PROCESS,0.44785458879618595,0.812195266317406,-0.3856355775365097,-1.016740961655007,3005,10,
GOBP_LONG_CHAIN_FATTY_ACYL_COA_METABOLIC_PROCESS,0.45221277209168226,0.812195266317406,-0.36476028352565015,-1.0154175779817842,3136,12,
GOBP_MICROTUBULE_BASED_PROCESS,0.4479555887690829,0.812195266317406,-0.22125182103594904,-1.0191112730489342,4195,130,
GOBP_MULTICELLULAR_ORGANISMAL_MOVEMENT,0.4510544538873151,0.812195266317406,0.30464604299952847,0.9877441986378337,1432,11,
GOBP_PLATELET_ACTIVATION,0.4488179380940775,0.812195266317406,-0.2672643422447987,-1.018749314294773,3682,41,
GOBP_POSITIVE_REGULATION_OF_CELL_MORPHOGENESIS,0.4487912087912088,0.812195266317406,-0.3754725682712425,-1.0171726074062262,3062,11,
GOBP_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE,0.44787594474850145,0.812195266317406,-0.301399564263234,-1.0152502771352774,3436,24,
GOBP_POSITIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION,0.44922372104861286,0.812195266317406,-0.2852240250889038,-1.0139467046840243,3529,30,
GOBP_PROTEIN_LOCALIZATION_TO_VACUOLE,0.4502262443438914,0.812195266317406,0.25990967427335127,0.9979812540600622,1193,18,
GOBP_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS,0.45081967213114754,0.812195266317406,-0.31514917643942364,-1.0142202069628714,3354,20,
GOBP_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION,0.44802721088435377,0.812195266317406,-0.3236381853955284,-1.0128275263913642,3292,18,
GOBP_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS,0.4467709681213975,0.812195266317406,-0.2523582709603275,-1.017631081012797,3797,54,
GOBP_REGULATION_OF_TRANSLATION,0.4505199957113756,0.812195266317406,-0.22200206039324566,-1.018076053871674,4201,125,
GOBP_RESPONSE_TO_CALCIUM_ION,0.45138712140493764,0.812195266317406,-0.2847193077944534,-1.0121524784180373,3546,30,
GOBP_STEM_CELL_PROLIFERATION,0.4461886578984585,0.812195266317406,-0.34934097929476404,-1.0197105979551766,3154,14,
GOBP_STEROL_HOMEOSTASIS,0.4520042194092827,0.812195266317406,-0.3069915451678408,-1.0119966330514762,3427,22,
GOBP_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.45217520858164484,0.812195266317406,-0.3842493632988392,-1.0130861619446883,3034,10,
GOBP_VIRAL_LIFE_CYCLE,0.4485087225661227,0.812195266317406,-0.2372874641321987,-1.0185322023307255,3984,78,
GOBP_LIPOPROTEIN_METABOLIC_PROCESS,0.4535447516708164,0.8130897179406462,-0.3030833171841072,-1.0103964318732193,3460,23,
GOBP_METHYLATION,0.45354008895299913,0.8130897179406462,-0.2591813657145324,-1.0117347535102679,3772,46,
GOBP_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION,0.45448613376835234,0.8130897179406462,0.2971265977576709,0.9884008257971612,1392,12,
GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS,0.4543612830613393,0.8130897179406462,-0.23661998907020215,-1.0156671338055825,4036,78,
GOBP_RESPONSE_TO_STARVATION,0.454808736575359,0.8130897179406462,-0.2624756542404427,-1.0125824320851826,3768,43,
GOBP_WATER_SOLUBLE_VITAMIN_METABOLIC_PROCESS,0.45515127282420365,0.8130897179406462,-0.3104391509574524,-1.0096007130415854,3414,21,
GOBP_NEGATIVE_REGULATION_OF_KINASE_ACTIVITY,0.4561904761904762,0.814218537414966,-0.32147244535646446,-1.006049830725165,3352,18,
GOBP_ENERGY_HOMEOSTASIS,0.4587784168720898,0.8149336258597519,-0.326420409776988,-1.0054199037834937,3349,17,
GOBP_POSITIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY,0.4576835932293749,0.8149336258597519,-0.30990820676825576,-1.0078739925865623,3433,21,
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MIGRATION,0.45938697318007665,0.8149336258597519,-0.287787558544508,-1.0075982098376333,3596,28,
GOBP_POSITIVE_REGULATION_OF_T_CELL_PROLIFERATION,0.45905812473483243,0.8149336258597519,-0.345822412783338,-1.0094400606464575,3245,14,
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION,0.4581497797356828,0.8149336258597519,-0.22175341790581374,-1.0145322845573133,4263,122,
GOBP_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY,0.4594448205822613,0.8149336258597519,-0.3170575575402015,-1.0068893252352284,3392,19,
GOBP_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING,0.459031177531564,0.8149336258597519,-0.2919970964584947,-1.0049140202560523,3562,26,
GOBP_CELL_SUBSTRATE_ADHESION,0.4629799954012417,0.8154575527262753,-0.24094886209219368,-1.0071749537820889,4026,67,
GOBP_LEUKOCYTE_MEDIATED_CYTOTOXICITY,0.4602554078707323,0.8154575527262753,-0.2984792096046106,-1.0054131996207551,3531,24,
GOBP_MITOCHONDRIAL_MEMBRANE_ORGANIZATION,0.46133004926108373,0.8154575527262753,-0.26893718493898144,-1.009114812554204,3745,38,
GOBP_ORGANELLE_MEMBRANE_FUSION,0.46191989828353464,0.8154575527262753,-0.2847478578742692,-1.0058282177599613,3632,29,
GOBP_REGULATION_OF_CELL_PROJECTION_ASSEMBLY,0.46111733233793706,0.8154575527262753,-0.2746150597174662,-1.012056335170872,3705,35,
GOBP_REGULATION_OF_DNA_RECOMBINATION,0.46228842247799595,0.8154575527262753,-0.3163840746663822,-1.0047505251964013,3413,19,
GOBP_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION,0.463003663003663,0.8154575527262753,-0.3711380776184986,-1.0054302711302925,3159,11,
GOBP_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION,0.46271866934327505,0.8154575527262753,-0.352367307606855,-1.0056093928154695,3226,13,
GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE,0.4680907172995781,0.8159462391228268,-0.30313195376346386,-0.9992735025038634,3549,22,
GOBP_CELLULAR_RESPONSE_TO_OXYGEN_LEVELS,0.46810850439882695,0.8159462391228268,-0.26486700030364624,-1.004349999482527,3830,40,
GOBP_CYTOSKELETON_DEPENDENT_INTRACELLULAR_TRANSPORT,0.46598187311178246,0.8159462391228268,-0.2590976979565437,-1.0029385277098204,3855,44,
GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN,0.464003164556962,0.8159462391228268,-0.304139617987116,-1.0025952643492095,3518,22,
GOBP_MORPHOGENESIS_OF_A_POLARIZED_EPITHELIUM,0.4682657926102503,0.8159462391228268,-0.37917301516643204,-0.9997022021067229,3142,10,
GOBP_MYELOID_CELL_DEVELOPMENT,0.4670423273489713,0.8159462391228268,-0.30024536601539553,-1.0009354831105566,3563,23,
GOBP_NEGATIVE_REGULATION_OF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT,0.46721044045676996,0.8159462391228268,0.29425504021397186,0.9788485007312274,1431,12,
GOBP_NUCLEOSIDE_METABOLIC_PROCESS,0.4682892906815021,0.8159462391228268,-0.33606181651123257,-1.0018988853823436,3366,15,
GOBP_ORGANELLE_ASSEMBLY,0.4643862759411826,0.8159462391228268,-0.2124802711197539,-1.0106511797019662,4452,173,
GOBP_REGULATION_OF_CATABOLIC_PROCESS,0.46612410986775177,0.8159462391228268,-0.20577197659509666,-1.0124529305784362,4581,257,
GOBP_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS,0.4685874349739896,0.8159462391228268,0.24321158664701226,0.9864339486838755,1170,21,
GOBP_REGULATION_OF_MRNA_CATABOLIC_PROCESS,0.46756583172768146,0.8159462391228268,0.1911801783586501,0.9947254457001276,727,51,
GOBP_REGULATION_OF_SODIUM_ION_TRANSPORT,0.46816747920848867,0.8159462391228268,-0.35072436866101786,-1.000920663753239,3264,13,
GOBP_CELLULAR_RESPONSE_TO_HYDROGEN_PEROXIDE,0.46979591836734697,0.8164255261483925,-0.3181844831068139,-0.9957601343220293,3452,18,
GOBP_CHROMATIN_ORGANIZATION,0.46937195931003983,0.8164255261483925,-0.2277555123002296,-1.0058653164024043,4244,94,
GOBP_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION,0.47008793426553264,0.8164255261483925,-0.35923152253029283,-1.0000266449424664,3260,12,
GOBP_HIPPOCAMPUS_DEVELOPMENT,0.4707692307692308,0.8168990384615384,-0.3686079864600742,-0.9985761367991504,3212,11,
GOBP_CELLULAR_RESPONSE_TO_RADIATION,0.4764621968616263,0.8177341067704376,-0.2918123639506732,-0.9939231161773958,3673,25,
GOBP_CHOLESTEROL_EFFLUX,0.47816411682892906,0.8177341067704376,-0.333106909088635,-0.9930894392993502,3437,15,
GOBP_EMBRYO_DEVELOPMENT,0.47823790407775196,0.8177341067704376,-0.21560526979223887,-1.0042872948745063,4526,142,
GOBP_FERTILIZATION,0.4786137593403762,0.8177341067704376,-0.2874544089891874,-0.9892802677875674,3714,26,
GOBP_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE,0.4785034013605442,0.8177341067704376,-0.3159582496363596,-0.9887931241211338,3516,18,
GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION,0.4755620723362659,0.8177341067704376,-0.2634713906643269,-0.9990579829651001,3891,40,
GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION,0.47246917120734155,0.8177341067704376,-0.34929512770118953,-0.9968418002980529,3294,13,
GOBP_NEPHRON_DEVELOPMENT,0.4722222222222222,0.8177341067704376,-0.3300576568949378,-0.999273930807873,3416,16,
GOBP_NUCLEIC_ACID_CATABOLIC_PROCESS,0.47797563261480785,0.8177341067704376,0.17024961095975644,0.9930450723633882,509,81,
GOBP_ORGANOPHOSPHATE_ESTER_TRANSPORT,0.47250733137829914,0.8177341067704376,-0.2641894714951661,-1.0017808758934563,3866,40,
GOBP_PLATELET_AGGREGATION,0.4755244755244755,0.8177341067704376,-0.2819682384257735,-0.9960096375718502,3739,29,
GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION,0.47543904301348944,0.8177341067704376,-0.2797823636157325,-0.9946020694731291,3735,30,
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION,0.47511363636363635,0.8177341067704376,-0.23675000430909185,-1.0025749101426542,4180,72,
GOBP_POSITIVE_REGULATION_OF_ENDOCYTOSIS,0.4783081570996979,0.8177341067704376,-0.25678518322268096,-0.9939870389826739,3957,44,
GOBP_PROTEIN_CATABOLIC_PROCESS,0.4781855249745158,0.8177341067704376,-0.2052775565577057,-1.0061296605165544,4690,243,
